,C_const_aberto
0.595959595959596,0.6279900575746288
0.6060606060606061,0.6279879835179533
0.6161616161616162,0.6280412951395954
0.6262626262626263,0.6281449287038173
0.6363636363636365,0.6282935928253127
0.6464646464646465,0.628481829552368
0.6565656565656566,0.6287040511789432
0.6666666666666667,0.6289546035254072
0.6767676767676768,0.6292278160638664
0.686868686868687,0.6295180504350648
0.696969696969697,0.6298197489858623
0.7070707070707072,0.6301274820815548
0.7171717171717172,0.6304359924793292
0.7272727272727273,0.6307402308325005
0.7373737373737375,0.6310353998303266
0.7474747474747475,0.6313169899689604
0.7575757575757577,0.6315807874949619
0.7676767676767677,0.6318228871291092
0.7777777777777778,0.6320397484649602
0.787878787878788,0.6322282017274117
0.797979797979798,0.6323854759762841
0.8080808080808082,0.6325091990612777
0.8181818181818182,0.6325974063240799
0.8282828282828284,0.6326485198489038
0.8383838383838385,0.6326613278002042
0.8484848484848485,0.6326350216599586
0.8585858585858587,0.6325691678433927
0.8686868686868687,0.6324636728519629
0.8787878787878789,0.6323187858081831
0.888888888888889,0.6321350799466988
0.8989898989898991,0.6319134207891758
0.9090909090909092,0.6316549361410277
0.9191919191919192,0.6313610068395795
0.9292929292929294,0.6310332330235656
0.9393939393939394,0.6306733786993265
0.9494949494949496,0.630283366849824
0.9595959595959597,0.6298652521202692
0.9696969696969697,0.6294211850314881
0.9797979797979799,0.6289533807249206
0.98989898989899,0.6284641002363576
1.0,0.6279556205449219
1.0,0.6279556205449219
1.2481203007518797,0.6140266629752511
1.4962406015037595,0.603360594282563
1.744360902255639,0.6091700992003154
1.9924812030075187,0.6254223351415292
2.2406015037593985,0.6212272127145851
2.488721804511278,0.6000159902370675
2.7368421052631575,0.5832063894687478
2.9849624060150375,0.5774766108484507
3.233082706766917,0.5748883279464749
3.481203007518797,0.5681035835518707
3.7293233082706765,0.5573167697771558
3.977443609022556,0.5458505670720446
4.225563909774436,0.5355608467808135
4.473684210526315,0.52671758225105
4.7218045112781954,0.5194161791631172
4.969924812030075,0.5139457369552434
5.2180451127819545,0.5103121592657364
5.466165413533834,0.5078584315303947
5.714285714285714,0.5053136210065601
5.962406015037594,0.5011687147248328
6.2105263157894735,0.49421972728246455
6.458646616541353,0.4841054755659953
6.7067669172932325,0.47160923106156544
6.954887218045112,0.4584996377639322
7.203007518796992,0.4468526243298797
7.451127819548872,0.43809094721906294
7.6992481203007515,0.4322079669252334
7.947368421052631,0.42761316109547787
8.19548872180451,0.42176163980065035
8.443609022556391,0.4123474570578664
8.69172932330827,0.3984827099628713
8.93984962406015,0.38116255864094606
9.18796992481203,0.36267068932488655
9.436090225563909,0.3453119219442601
9.68421052631579,0.33034575152449114
9.932330827067668,0.31770694510516484
10.180451127819548,0.30642265630321863
10.428571428571429,0.2953205876953277
10.676691729323307,0.28366523505363594
10.924812030075188,0.2714178996316337
11.172932330827066,0.25900574440528723
11.421052631578947,0.24686528236196814
11.669172932330827,0.23517428353418168
11.917293233082706,0.22389728395352765
12.165413533834586,0.2129510136428474
12.413533834586465,0.2022962190045543
12.661654135338345,0.19193236382609946
12.909774436090224,0.1818715329519589
13.157894736842104,0.17216345645343445
13.406015037593985,0.16296842997514294
13.654135338345863,0.15458575319579604
13.902255639097744,0.1473493736196254
14.150375939849622,0.14141851100458547
14.398496240601503,0.13660336004875107
14.646616541353383,0.13237314484333318
14.894736842105262,0.12808345893247608
15.142857142857142,0.12329598832149247
15.390977443609021,0.117980974378737
15.639097744360901,0.11248168342881837
15.887218045112782,0.10729540985797426
16.13533834586466,0.10282165753044936
16.38345864661654,0.09919530287994882
16.631578947368418,0.09624217650429001
16.8796992481203,0.09354651654213963
17.12781954887218,0.09060515689252768
17.37593984962406,0.08702313630635006
17.62406015037594,0.08267234922734701
17.872180451127818,0.07773011080781012
18.120300751879697,0.07257294168859962
18.36842105263158,0.0675911531998018
18.616541353383457,0.06303451823600048
18.864661654135336,0.05896131883714928
19.112781954887218,0.05528605325132829
19.360902255639097,0.05187186269511712
19.609022556390975,0.04861213758782246
19.857142857142858,0.04546905106869614
20.105263157894736,0.04246380448166509
20.353383458646615,0.03963690812120446
20.601503759398494,0.03700881436370529
20.849624060150376,0.034563777293907916
21.097744360902254,0.03225941180740155
21.345864661654133,0.030048751255416284
21.593984962406015,0.02790042607457932
21.842105263157894,0.025810195393473734
22.090225563909772,0.023803182613002738
22.338345864661655,0.021927483013626015
22.586466165413533,0.02023981727648072
22.834586466165412,0.01878590611165254
23.08270676691729,0.017581459683590928
23.330827067669173,0.016601388751783297
23.57894736842105,0.01578353783126607
23.82706766917293,0.015048491466940872
24.075187969924812,0.014329125308682578
24.32330827067669,0.013596078222946728
24.57142857142857,0.012864966698023061
24.819548872180448,0.012181026695893715
25.06766917293233,0.011590459041580514
25.31578947368421,0.011114350036301568
25.563909774436087,0.010736919119614385
25.81203007518797,0.01041077825259118
26.06015037593985,0.010074822639068337
26.308270676691727,0.009676876453872607
26.55639097744361,0.00919198426055201
26.804511278195488,0.008628730444202537
27.052631578947366,0.008021373239064489
27.300751879699245,0.007412892597766785
27.548872180451127,0.006838355469443336
27.796992481203006,0.0063162225856925325
28.045112781954884,0.005849278913079292
28.293233082706767,0.005431528374546635
28.541353383458645,0.005055737710852215
28.789473684210524,0.004717896153978329
29.037593984962406,0.004417487763491934
29.285714285714285,0.004154594813770673
29.533834586466163,0.003926038693219391
29.781954887218042,0.003722965559746494
30.030075187969924,0.0035314584278239858
30.278195488721803,0.0033361857219675883
30.52631578947368,0.0031255120255345714
30.774436090225564,0.002895705011394023
31.022556390977442,0.00265226844118549
31.27067669172932,0.0024077991970996027
31.518796992481203,0.002177385169190693
31.76691729323308,0.0019735660597566818
32.01503759398496,0.0018027964008555664
32.263157894736835,0.0016644246547353747
32.51127819548872,0.0015521235398268662
32.7593984962406,0.0014569591697907724
33.00751879699248,0.0013708871249423216
33.25563909774436,0.0012893398054814043
33.503759398496236,0.001211899490563717
33.75187969924812,0.001140958038407025
34.0,0.0010793188677215015
34.24812030075188,0.0010281257791220355
34.49624060150376,0.000986007885136031
34.744360902255636,0.0009494525751760907
34.992481203007515,0.0009139124685605959
35.24060150375939,0.0008751709824822429
35.48872180451128,0.0008306206265331073
35.73684210526316,0.0007800708615201546
35.984962406015036,0.0007257049355543499
36.233082706766915,0.0006711316820607882
36.48120300751879,0.0006199961927512154
36.72932330827067,0.0005748753005953566
36.97744360902256,0.0005369425737726252
37.225563909774436,0.0005063556471063824
37.473684210526315,0.00048291908072367606
37.721804511278194,0.0004665387475055738
37.96992481203007,0.0004572209279566364
38.21804511278195,0.00045465946492428966
38.46616541353383,0.0004576576717052472
38.714285714285715,0.0004637227668501942
38.962406015037594,0.000469144017137324
39.21052631578947,0.0004696929328903421
39.45864661654135,0.00046178219796821907
39.70676691729323,0.0004436249008952786
39.95488721804511,0.0004158484383395278
40.20300751879699,0.0003812444098857948
40.45112781954887,0.0003437675723029221
40.69924812030075,0.0003072634374230998
40.94736842105263,0.00027447806004521347
41.19548872180451,0.0002466740507077181
41.44360902255639,0.0002238340633975433
41.691729323308266,0.00020519219051406967
41.939849624060145,0.00018978097877764277
42.18796992481203,0.00017677226464823947
42.43609022556391,0.0001655424577849951
42.68421052631579,0.0001555452500390242
42.932330827067666,0.00014616919143090046
43.180451127819545,0.0001367384619549994
43.42857142857142,0.00012668342572325075
43.67669172932331,0.00011575749556563819
43.92481203007519,0.0001041326646896712
44.17293233082707,9.23032253245526e-05
44.421052631578945,8.087248574983885e-05
44.669172932330824,7.036207649896431e-05
44.9172932330827,6.112935167884581e-05
45.16541353383458,5.337941466942997e-05
45.41353383458647,4.720844709482641e-05
45.661654135338345,4.2636276953111896e-05
45.909774436090224,3.9629687727193996e-05
46.1578947368421,3.8133176841148586e-05
46.40601503759398,3.810644914015171e-05
46.65413533834586,3.9546815171709326e-05
46.90225563909774,4.2472157461670434e-05
47.150375939849624,4.685524219782966e-05
47.3984962406015,5.2522259019249784e-05
47.64661654135338,5.905173812462139e-05
47.89473684210526,6.572880514799095e-05
48.14285714285714,7.160885900833747e-05
48.39097744360902,7.570785873267649e-05
48.639097744360896,7.726980760927593e-05
48.88721804511278,7.600404105229108e-05
49.13533834586466,7.218125922223151e-05
49.38345864661654,6.654065190719871e-05
49.63157894736842,6.005418612403668e-05
49.879699248120296,5.3658053711158615e-05
50.127819548872175,4.8058364182701485e-05
50.37593984962406,4.36597576540243e-05
50.62406015037594,4.05962692282269e-05
50.87218045112782,3.8804566755229475e-05
51.1203007518797,3.808356357939968e-05
51.368421052631575,3.811794311975314e-05
51.616541353383454,3.848218713159435e-05
51.86466165413533,3.86641476260996e-05
52.11278195488722,3.813992020990087e-05
52.3609022556391,3.64970057583347e-05
52.609022556390975,3.356116209782267e-05
52.857142857142854,2.9463648710981172e-05
53.10526315789473,2.4607234524659516e-05
53.35338345864661,1.9540311267635113e-05
53.60150375939849,1.4795126811489867e-05
53.849624060150376,1.0758228664337066e-05
54.097744360902254,7.614858000076774e-06
54.34586466165413,5.3668514161664405e-06
54.59398496240601,3.893610973498829e-06
54.84210526315789,3.020501605860426e-06
55.09022556390977,2.5721188617044977e-06
55.338345864661655,2.4047826442941123e-06
55.58646616541353,2.4229585038615387e-06
55.83458646616541,2.585605079458153e-06
56.08270676691729,2.9037667668707634e-06
56.33082706766917,3.425641599025253e-06
56.57894736842105,4.205529003903363e-06
56.827067669172926,5.260940187323815e-06
57.07518796992481,6.533668620828381e-06
57.32330827067669,7.876332088235793e-06
57.57142857142857,9.078176930216175e-06
57.81954887218045,9.924712222331156e-06
58.06766917293233,1.0266816597354067e-05
58.315789473684205,1.0069253255057253e-05
58.563909774436084,9.419780141572964e-06
58.81203007518797,8.50017064477071e-06
59.06015037593985,7.536415900094573e-06
59.30827067669173,6.748897928787745e-06
59.556390977443606,6.315547075336214e-06
59.804511278195484,6.349634477265109e-06
60.05263157894736,6.88676782156783e-06
60.30075187969924,7.876182208821358e-06
60.54887218045113,9.177495962936488e-06
60.796992481203006,1.057032638293598e-05
61.045112781954884,1.1784972067829802e-05
61.29323308270676,1.255533562941058e-05
61.54135338345864,1.2683160515530867e-05
61.78947368421052,1.209262397790234e-05
62.037593984962406,1.0853631128418528e-05
62.285714285714285,9.16296494653246e-06
62.53383458646616,7.28964585477998e-06
62.78195488721804,5.5050402274631205e-06
63.03007518796992,4.021984250146549e-06
63.2781954887218,2.959706387903327e-06
63.52631578947368,2.3383440910657027e-06
63.774436090225564,2.095970481424958e-06
64.02255639097744,2.1168304221858003e-06
64.27067669172932,2.261554117380382e-06
64.5187969924812,2.39479563023115e-06
64.76691729323308,2.409125847688265e-06
65.01503759398496,2.244241151291848e-06
65.26315789473684,1.8984816533423876e-06
65.51127819548871,1.4280028723112625e-06
65.75939849624059,9.30425269898838e-07
66.00751879699247,5.150226859707008e-07
66.25563909774436,2.6808619185691995e-07
66.50375939849624,2.2581393771536895e-07
66.75187969924812,3.6492611660277063e-07
67.0,6.138338265182508e-07
67.24812030075188,8.786618149597691e-07
67.49624060150376,1.0733554719200011e-06
67.74436090225564,1.1435587979197193e-06
67.99248120300751,1.0785125924561711e-06
68.2406015037594,9.105723504237995e-07
68.48872180451127,7.053346172819497e-07
68.73684210526315,5.460727889872175e-07
68.98496240601503,5.153368175941919e-07
69.23308270676691,6.758646952653713e-07
69.48120300751879,1.0533746300361857e-06
69.72932330827068,1.6250147390900471e-06
69.97744360902256,2.317859259096111e-06
70.22556390977444,3.0204331602640133e-06
70.47368421052632,3.6065014372699267e-06
70.7218045112782,3.965588106460971e-06
70.96992481203007,4.031268578633118e-06
71.21804511278195,3.7982335628350405e-06
71.46616541353383,3.322804424082948e-06
71.71428571428571,2.7073606283511964e-06
71.96240601503759,2.0743559302205394e-06
72.21052631578947,1.5380880623583337e-06
72.45864661654134,1.1815901672512785e-06
72.70676691729322,1.0430148834339459e-06
72.95488721804512,1.1125044075410706e-06
73.203007518797,1.3382014125984387e-06
73.45112781954887,1.6391222010248008e-06
73.69924812030075,1.92251107447583e-06
73.94736842105263,2.1031654219572093e-06
74.19548872180451,2.1216359133297003e-06
74.44360902255639,1.9575043704866957e-06
74.69172932330827,1.6340040434187353e-06
74.93984962406014,1.2118318991477528e-06
75.18796992481202,7.73053253015632e-07
75.4360902255639,3.9941734895909686e-07
75.68421052631578,1.5155476577877192e-07
75.93233082706766,5.5233717488611944e-08
76.18045112781954,9.817973482817433e-08
76.42857142857143,2.3721717574282097e-07
76.67669172932331,4.123898449392982e-07
76.92481203007519,5.633774373889344e-07
77.17293233082707,6.439713912190226e-07
77.42105263157895,6.318201886887365e-07
77.66917293233082,5.32182762247313e-07
77.9172932330827,3.7555125614180396e-07
78.16541353383458,2.0978125345183507e-07
78.41353383458646,8.812712327943562e-08
78.66165413533834,5.550016070332564e-08
78.90977443609022,1.3611715554001647e-07
79.1578947368421,3.259348047776611e-07
79.40601503759397,5.923851844821804e-07
79.65413533834587,8.819458856348938e-07
79.90225563909775,1.133631729550999e-06
80.15037593984962,1.2945670430156153e-06
80.3984962406015,1.3331910782982126e-06
80.64661654135338,1.2465627733868057e-06
80.89473684210526,1.0601989729949746e-06
81.14285714285714,8.210726486004849e-07
81.39097744360902,5.860571632224088e-07
81.6390977443609,4.088520032044518e-07
81.88721804511277,3.283149827698617e-07
82.13533834586465,3.6046184540700077e-07
82.38345864661653,4.955013573476608e-07
82.63157894736841,7.003398405022732e-07
82.87969924812029,9.260542906189273e-07
83.12781954887218,1.1188985620178005e-06
83.37593984962406,1.2325645869434854e-06
83.62406015037594,1.2389044954305706e-06
83.87218045112782,1.1344246634917288e-06
84.1203007518797,9.407604230002309e-07
84.36842105263158,6.989046287750322e-07
84.61654135338345,4.587358038987688e-07
84.86466165413533,2.667419323337805e-07
85.11278195488721,1.5525494918844363e-07
85.36090225563909,1.3586969384998815e-07
85.60902255639097,1.9833149336734301e-07
85.85714285714285,3.146116549015976e-07
86.10526315789473,4.466804681690917e-07
86.35338345864662,5.558905539146397e-07
86.6015037593985,6.118549072328672e-07
86.84962406015038,5.990415341064481e-07
87.09774436090225,5.198332974770681e-07
87.34586466165413,3.934557191442867e-07
87.59398496240601,2.509649488086074e-07
87.84210526315789,1.2736942890667624e-07
88.09022556390977,5.274809739691522e-08
88.33834586466165,4.4632825171864177e-08
88.58646616541353,1.0369513957914078e-07
88.8345864661654,2.138912700566653e-07
89.08270676691728,3.4694021613934645e-07
89.33082706766916,4.6978696955843335e-07
89.57894736842104,5.529553747940508e-07
89.82706766917293,5.7762018344093e-07
90.07518796992481,5.397516615220088e-07
90.32330827067669,4.505528411295756e-07
90.57142857142857,3.333289150565799e-07
90.81954887218045,2.1768771935742892e-07
91.06766917293233,1.32464962807749e-07
91.3157894736842,9.896751775734236e-08
91.56390977443608,1.2603056000898283e-07
91.81203007518796,2.0799937948748348e-07
92.06015037593984,3.261152712839832e-07
92.30827067669172,4.530086814280576e-07
92.5563909774436,5.59248676559182e-07
92.80451127819548,6.203640301634394e-07
93.05263157894737,6.226036763992693e-07
93.30075187969925,5.660117422187638e-07
93.54887218045113,4.64088555592046e-07
93.796992481203,3.4020262432155057e-07
94.04511278195488,2.2175102923002732e-07
94.29323308270676,1.335983007243191e-07
94.54135338345864,9.241985367280936e-08
94.78947368421052,1.0324355664143026e-07
95.0375939849624,1.5885920392685882e-07
95.28571428571428,2.4205155382470145e-07
95.53383458646616,3.2999237165390327e-07
95.78195488721803,3.9971460895696365e-07
96.03007518796991,4.3342624724690415e-07
96.27819548872179,4.224954906102696e-07
96.52631578947368,3.692311134236015e-07
96.77443609022556,2.860583474956213e-07
97.02255639097744,1.9228562675790983e-07
97.27067669172932,1.092507258930453e-07
97.5187969924812,5.5064694897549726e-08
97.76691729323308,4.028949130222004e-08
98.01503759398496,6.562773591234361e-08
98.26315789473684,1.2213986467710103e-07
98.51127819548871,1.9381747510399672e-07
98.75939849624059,2.6174901920569815e-07
99.00751879699247,3.087765871358228e-07
99.25563909774435,3.235143979894717e-07
99.50375939849623,3.0283557566831987e-07
99.75187969924812,2.5233618724737616e-07
100.0,1.8475136704526607e-07
